timestamp,source_ip,destination_ip,destination_port,attack_type,severity,alert
2025-04-06 17:40:46.193901,62.122.59.1,10.0.0.4,443,Malicious File Upload,Medium,True
2025-04-07 18:57:40.193901,76.247.191.120,10.0.0.4,8080,Malicious File Upload,High,True
2025-04-07 00:22:39.193901,240.236.95.32,10.0.0.4,8080,Malicious File Upload,Medium,True
2025-04-06 13:54:33.193901,105.144.234.106,10.0.0.4,22,Malicious File Upload,Low,True
2025-04-08 19:35:17.193901,130.166.161.112,10.0.0.4,22,Malicious File Upload,Critical,True
2025-04-06 06:48:10.193901,208.49.31.128,10.0.0.4,3389,Malicious File Upload,Critical,True
2025-04-08 17:50:35.193901,213.148.3.57,10.0.0.4,8080,Malicious File Upload,Medium,True
2025-04-07 06:23:29.193901,80.242.206.94,10.0.0.4,3389,Malicious File Upload,Low,True
2025-04-09 04:38:56.193901,49.172.152.44,10.0.0.4,53,Malicious File Upload,High,True
2025-04-07 05:07:22.193901,195.138.127.109,10.0.0.4,80,Malicious File Upload,Critical,True
2025-04-06 21:20:31.193901,180.80.16.228,10.0.0.4,53,Malicious File Upload,Low,True
2025-04-06 17:19:21.193901,219.167.252.70,10.0.0.4,3389,Malicious File Upload,Medium,True
2025-04-07 15:19:52.193901,47.53.16.15,10.0.0.4,8080,Malicious File Upload,Low,True
2025-04-06 15:59:26.193901,8.85.61.78,10.0.0.4,443,Malicious File Upload,Medium,True
2025-04-08 08:19:04.193901,157.53.45.39,10.0.0.4,3389,Malicious File Upload,High,True
2025-04-09 02:09:59.193901,203.235.192.79,10.0.0.4,22,Malicious File Upload,High,True
2025-04-07 08:26:49.193901,248.190.180.89,10.0.0.4,22,Malicious File Upload,Low,True
2025-04-06 06:16:15.193901,218.122.232.145,10.0.0.4,80,Malicious File Upload,Low,True
2025-04-06 23:52:05.193901,183.243.58.191,10.0.0.4,53,Malicious File Upload,High,True
2025-04-08 11:04:22.193901,242.191.92.126,10.0.0.4,53,Malicious File Upload,Medium,True
2025-04-08 03:03:01.193901,122.12.254.247,10.0.0.4,3389,Malicious File Upload,High,True
2025-04-08 15:20:44.193901,92.137.169.77,10.0.0.4,21,Malicious File Upload,High,True
2025-04-06 12:21:21.193901,193.203.192.9,10.0.0.4,8080,Malicious File Upload,High,True
2025-04-07 06:22:13.193901,51.140.185.77,10.0.0.4,3389,Malicious File Upload,Low,True
2025-04-06 17:47:42.193901,223.135.138.5,10.0.0.4,22,Malicious File Upload,Low,True
2025-04-08 05:10:43.193901,102.168.68.246,10.0.0.4,443,Malicious File Upload,High,True
2025-04-08 21:59:48.193901,81.44.50.238,10.0.0.4,8080,Malicious File Upload,High,True
2025-04-07 11:48:55.193901,106.128.42.94,10.0.0.4,443,Malicious File Upload,Medium,True
2025-04-08 09:54:01.193901,187.211.232.217,10.0.0.4,53,Malicious File Upload,High,True
2025-04-07 17:56:12.193901,103.98.8.59,10.0.0.4,22,Malicious File Upload,Medium,True
2025-04-09 02:29:35.193901,145.50.173.70,10.0.0.4,21,Malicious File Upload,Critical,True
2025-04-09 03:32:11.193901,24.238.210.243,10.0.0.4,21,Malicious File Upload,Low,True
2025-04-06 21:07:50.193901,34.158.72.191,10.0.0.4,22,Malicious File Upload,Critical,True
2025-04-06 11:48:19.193901,36.241.54.70,10.0.0.4,80,Malicious File Upload,Low,True
2025-04-06 05:31:04.193901,180.255.246.81,10.0.0.4,3389,Malicious File Upload,Critical,True
2025-04-08 18:46:26.193901,206.95.243.18,10.0.0.4,22,Malicious File Upload,Critical,True
2025-04-08 15:32:45.193901,154.8.27.154,10.0.0.4,443,Malicious File Upload,High,True
2025-04-06 15:00:04.193901,228.124.220.193,10.0.0.4,53,Malicious File Upload,Critical,True
2025-04-07 04:42:53.193901,29.216.62.182,10.0.0.4,443,Malicious File Upload,High,True
2025-04-07 04:20:12.193901,118.116.209.218,10.0.0.4,3389,Malicious File Upload,Medium,True
2025-04-07 02:44:28.193901,233.67.48.81,10.0.0.4,80,Malicious File Upload,High,True
2025-04-07 10:36:14.193901,105.78.161.175,10.0.0.4,80,Malicious File Upload,Medium,True
2025-04-08 09:41:10.193901,129.8.38.171,10.0.0.4,443,Malicious File Upload,Critical,True
2025-04-06 23:04:24.193901,98.122.212.116,10.0.0.4,443,Malicious File Upload,Medium,True
2025-04-09 01:47:08.193901,84.43.141.44,10.0.0.4,3389,Malicious File Upload,High,True
2025-04-08 13:10:42.193901,159.227.80.50,10.0.0.4,443,Malicious File Upload,Medium,True
2025-04-08 21:16:57.193901,7.143.104.160,10.0.0.4,443,Malicious File Upload,Low,True
2025-04-08 20:11:24.193901,172.46.215.115,10.0.0.4,80,Malicious File Upload,Low,True
2025-04-08 08:03:19.193901,6.36.176.190,10.0.0.4,21,Malicious File Upload,Critical,True
2025-04-06 10:50:28.193901,82.108.138.26,10.0.0.4,53,Malicious File Upload,Low,True
2025-04-08 19:01:44.193901,5.90.173.144,10.0.0.4,443,Malicious File Upload,Critical,True
2025-04-09 02:51:17.193901,41.229.34.117,10.0.0.4,22,Malicious File Upload,Medium,True
2025-04-08 03:29:43.193901,201.193.9.84,10.0.0.4,21,Malicious File Upload,Low,True
2025-04-08 18:01:33.193901,203.224.63.130,10.0.0.4,21,Malicious File Upload,Critical,True
2025-04-08 11:30:08.193901,40.135.117.250,10.0.0.4,3389,Malicious File Upload,High,True
2025-04-09 01:42:05.193901,107.213.71.187,10.0.0.4,21,Malicious File Upload,High,True
2025-04-06 12:49:25.193901,169.199.55.156,10.0.0.4,3389,Malicious File Upload,Critical,True
2025-04-07 03:45:16.193901,50.187.147.255,10.0.0.4,22,Malicious File Upload,Medium,True
2025-04-08 09:05:26.193901,90.125.194.160,10.0.0.4,8080,Malicious File Upload,Critical,True
2025-04-06 11:18:18.193901,173.78.205.34,10.0.0.4,21,Malicious File Upload,Low,True
2025-04-09 02:44:29.193901,62.208.134.45,10.0.0.4,21,Malicious File Upload,High,True
2025-04-07 04:14:54.193901,72.10.240.217,10.0.0.4,21,Malicious File Upload,Critical,True
2025-04-08 18:38:06.193901,48.211.44.58,10.0.0.4,21,Malicious File Upload,Medium,True
2025-04-06 05:28:27.193901,98.22.40.124,10.0.0.4,21,Malicious File Upload,High,True
2025-04-07 05:13:44.193901,40.81.82.20,10.0.0.4,8080,Malicious File Upload,Critical,True
2025-04-07 00:38:50.193901,89.217.55.161,10.0.0.4,21,Malicious File Upload,Low,True
2025-04-06 09:57:53.193901,73.132.214.235,10.0.0.4,3389,Malicious File Upload,Low,True
2025-04-08 06:37:48.193901,222.208.54.40,10.0.0.4,3389,Malicious File Upload,Critical,True
2025-04-06 17:44:35.193901,246.101.97.205,10.0.0.4,53,Malicious File Upload,High,True
2025-04-07 13:42:58.193901,43.183.29.137,10.0.0.4,80,Malicious File Upload,High,True
2025-04-06 13:35:52.193901,68.202.82.134,10.0.0.4,53,Malicious File Upload,Low,True
2025-04-06 06:33:57.193901,163.190.167.30,10.0.0.4,443,Malicious File Upload,Medium,True
2025-04-07 01:07:40.193901,69.67.56.87,10.0.0.4,22,Malicious File Upload,High,True
2025-04-08 06:31:28.193901,24.233.250.31,10.0.0.4,8080,Malicious File Upload,Medium,True
2025-04-08 13:54:32.193901,120.60.233.19,10.0.0.4,443,Malicious File Upload,Medium,True
2025-04-09 02:26:46.193901,104.25.246.30,10.0.0.4,443,Malicious File Upload,Medium,True
2025-04-08 22:58:29.193901,9.17.95.172,10.0.0.4,3389,Malicious File Upload,Low,True
2025-04-07 01:08:52.193901,41.66.99.210,10.0.0.4,21,Malicious File Upload,Critical,True
2025-04-07 19:09:03.193901,190.46.6.157,10.0.0.4,22,Malicious File Upload,High,True
2025-04-07 23:39:24.193901,228.113.152.219,10.0.0.4,53,Malicious File Upload,Low,True
2025-04-06 12:48:18.193901,46.89.169.90,10.0.0.4,80,Malicious File Upload,Critical,True
2025-04-07 18:28:51.193901,92.151.140.24,10.0.0.4,443,Malicious File Upload,High,True
2025-04-08 08:30:05.193901,140.60.242.144,10.0.0.4,22,Malicious File Upload,Low,True
2025-04-07 22:53:04.193901,122.163.171.243,10.0.0.4,3389,Malicious File Upload,Low,True
2025-04-07 18:36:09.193901,126.3.109.122,10.0.0.4,443,Malicious File Upload,Medium,True
2025-04-06 20:53:06.193901,216.8.59.36,10.0.0.4,3389,Malicious File Upload,Low,True
2025-04-07 02:15:01.193901,83.52.128.33,10.0.0.4,3389,Malicious File Upload,High,True
2025-04-08 03:23:04.193901,92.94.238.60,10.0.0.4,8080,Malicious File Upload,Critical,True
2025-04-08 15:32:17.193901,156.159.255.132,10.0.0.4,3389,Malicious File Upload,Critical,True
2025-04-07 00:38:41.193901,150.93.92.14,10.0.0.4,8080,Malicious File Upload,Low,True
2025-04-08 06:16:35.193901,145.248.248.234,10.0.0.4,22,Malicious File Upload,Critical,True
2025-04-08 13:09:02.193901,196.166.105.253,10.0.0.4,443,Malicious File Upload,Low,True
2025-04-06 14:37:19.193901,105.105.5.1,10.0.0.4,80,Malicious File Upload,High,True
2025-04-08 17:32:29.193901,14.76.107.117,10.0.0.4,443,Malicious File Upload,Medium,True
2025-04-08 19:23:02.193901,74.155.130.152,10.0.0.4,8080,Malicious File Upload,Low,True
2025-04-07 19:23:31.193901,94.106.245.37,10.0.0.4,8080,Malicious File Upload,Low,True
2025-04-09 00:39:47.193901,155.62.30.42,10.0.0.4,3389,Malicious File Upload,Low,True
2025-04-07 16:44:03.193901,47.79.213.54,10.0.0.4,22,Malicious File Upload,Medium,True
2025-04-06 05:10:46.193901,13.24.18.78,10.0.0.4,21,Malicious File Upload,Medium,True
2025-04-07 15:12:59.193901,213.19.124.110,10.0.0.4,53,Malicious File Upload,Low,True
2025-04-06 07:35:26.193901,107.9.195.129,10.0.0.4,22,Malicious File Upload,High,True
2025-04-07 18:42:09.193901,27.33.121.41,10.0.0.4,80,Malicious File Upload,Medium,True
2025-04-07 04:13:17.193901,203.221.37.103,10.0.0.4,21,Malicious File Upload,Low,True
2025-04-07 20:23:33.193901,172.211.253.79,10.0.0.4,53,Malicious File Upload,Critical,True
2025-04-08 03:24:49.193901,174.66.57.22,10.0.0.4,53,Malicious File Upload,Medium,True
2025-04-08 14:07:50.193901,64.16.210.22,10.0.0.4,3389,Malicious File Upload,Low,True
2025-04-07 08:56:23.193901,140.223.163.85,10.0.0.4,53,Malicious File Upload,Medium,True
2025-04-08 09:38:31.193901,143.245.12.223,10.0.0.4,21,Malicious File Upload,High,True
2025-04-09 00:25:39.193901,112.160.117.146,10.0.0.4,21,Malicious File Upload,Critical,True
2025-04-08 00:51:39.193901,91.78.23.222,10.0.0.4,53,Malicious File Upload,Critical,True
2025-04-08 20:26:42.193901,87.185.4.128,10.0.0.4,3389,Malicious File Upload,Critical,True
2025-04-09 04:32:44.193901,59.3.38.175,10.0.0.4,22,Malicious File Upload,Low,True
2025-04-08 16:46:22.193901,218.183.33.116,10.0.0.4,80,Malicious File Upload,Critical,True
2025-04-07 08:33:29.193901,21.202.111.146,10.0.0.4,53,Malicious File Upload,High,True
2025-04-07 06:23:31.193901,160.233.220.178,10.0.0.4,21,Malicious File Upload,High,True
2025-04-06 05:56:10.193901,232.215.116.45,10.0.0.4,3389,Malicious File Upload,Medium,True
2025-04-08 12:20:42.193901,133.178.48.128,10.0.0.4,80,Malicious File Upload,Low,True
2025-04-06 16:22:18.193901,250.235.253.191,10.0.0.4,21,Malicious File Upload,High,True
2025-04-09 01:53:55.193901,107.72.113.243,10.0.0.4,3389,Malicious File Upload,Low,True
2025-04-07 20:03:31.193901,179.167.104.221,10.0.0.4,80,Malicious File Upload,High,True
2025-04-08 21:03:01.193901,42.63.210.130,10.0.0.4,22,Malicious File Upload,High,True
2025-04-06 10:36:59.193901,6.74.218.188,10.0.0.4,443,Malicious File Upload,Critical,True
2025-04-06 06:46:37.193901,27.88.242.24,10.0.0.4,443,Malicious File Upload,Medium,True
2025-04-06 07:54:19.193901,78.35.146.255,10.0.0.4,8080,Malicious File Upload,High,True
2025-04-06 13:06:01.193901,52.187.8.36,10.0.0.4,21,Malicious File Upload,Critical,True
2025-04-07 00:18:00.193901,153.221.253.154,10.0.0.4,21,Malicious File Upload,High,True
2025-04-07 19:27:39.193901,223.152.217.105,10.0.0.4,22,Malicious File Upload,Medium,True
2025-04-06 07:18:49.193901,134.249.186.179,10.0.0.4,3389,Malicious File Upload,Medium,True
2025-04-08 11:24:06.193901,41.29.143.213,10.0.0.4,3389,Malicious File Upload,Low,True
2025-04-07 13:27:02.193901,110.251.7.166,10.0.0.4,53,Malicious File Upload,Critical,True
2025-04-08 20:44:32.193901,127.9.229.227,10.0.0.4,80,Malicious File Upload,Low,True
2025-04-09 03:49:14.193901,199.208.206.203,10.0.0.4,22,Malicious File Upload,High,True
2025-04-06 20:15:09.193901,128.88.134.231,10.0.0.4,21,Malicious File Upload,Critical,True
2025-04-08 23:32:32.193901,201.204.79.17,10.0.0.4,21,Malicious File Upload,Low,True
2025-04-06 13:43:09.193901,178.180.61.245,10.0.0.4,80,Malicious File Upload,Medium,True
2025-04-06 05:26:25.193901,121.177.199.191,10.0.0.4,21,Malicious File Upload,Medium,True
2025-04-08 06:07:15.193901,133.9.5.200,10.0.0.4,443,Malicious File Upload,Critical,True
2025-04-08 02:51:30.193901,158.142.171.62,10.0.0.4,8080,Malicious File Upload,Critical,True
2025-04-06 07:11:01.193901,43.190.217.248,10.0.0.4,22,Malicious File Upload,Low,True
2025-04-07 20:27:10.193901,210.65.171.40,10.0.0.4,8080,Malicious File Upload,Critical,True
2025-04-08 06:37:47.193901,6.249.89.115,10.0.0.4,22,Malicious File Upload,Critical,True
2025-04-08 06:53:31.193901,163.19.116.126,10.0.0.4,21,Malicious File Upload,Medium,True
2025-04-07 23:34:17.193901,240.180.155.157,10.0.0.4,21,Malicious File Upload,High,True
2025-04-09 00:37:17.193901,140.240.176.155,10.0.0.4,53,Malicious File Upload,Medium,True
2025-04-07 20:20:55.193901,239.88.195.98,10.0.0.4,8080,Malicious File Upload,Low,True
2025-04-08 05:41:50.193901,164.8.244.27,10.0.0.4,22,Malicious File Upload,High,True
2025-04-08 18:48:33.193901,193.182.191.199,10.0.0.4,80,Malicious File Upload,Medium,True
2025-04-09 01:03:19.193901,18.48.253.67,10.0.0.4,3389,Malicious File Upload,High,True
2025-04-07 01:35:41.193901,131.248.75.196,10.0.0.4,80,Malicious File Upload,Medium,True
2025-04-08 05:20:10.193901,221.123.94.188,10.0.0.4,3389,Malicious File Upload,Medium,True
2025-04-07 13:57:48.193901,185.38.209.116,10.0.0.4,443,Malicious File Upload,Low,True
2025-04-08 05:40:35.193901,86.108.118.178,10.0.0.4,53,Malicious File Upload,Critical,True
2025-04-07 19:54:03.193901,33.89.152.192,10.0.0.4,21,Malicious File Upload,Low,True
2025-04-08 15:17:40.193901,28.215.23.212,10.0.0.4,8080,Malicious File Upload,Critical,True
2025-04-08 17:15:24.193901,194.114.118.172,10.0.0.4,22,Malicious File Upload,Medium,True
2025-04-09 02:59:22.193901,20.240.108.65,10.0.0.4,443,Malicious File Upload,Low,True
2025-04-09 01:09:11.193901,155.176.140.203,10.0.0.4,443,Malicious File Upload,Critical,True
2025-04-06 09:18:11.193901,195.88.138.220,10.0.0.4,443,Malicious File Upload,Medium,True
2025-04-07 04:17:36.193901,153.129.245.132,10.0.0.4,443,Malicious File Upload,Medium,True
2025-04-07 17:54:47.193901,16.37.19.167,10.0.0.4,80,Malicious File Upload,Medium,True
2025-04-07 22:28:45.193901,5.100.206.214,10.0.0.4,53,Malicious File Upload,Low,True
2025-04-06 05:54:38.193901,116.154.174.188,10.0.0.4,53,Malicious File Upload,Critical,True
2025-04-07 04:56:16.193901,128.148.201.200,10.0.0.4,21,Malicious File Upload,Low,True
2025-04-06 14:45:35.193901,158.155.181.5,10.0.0.4,3389,Malicious File Upload,High,True
2025-04-08 09:41:42.193901,238.23.135.60,10.0.0.4,22,Malicious File Upload,Medium,True
2025-04-07 02:03:02.193901,82.84.115.119,10.0.0.4,8080,Malicious File Upload,Medium,True
2025-04-06 09:23:18.193901,115.209.73.227,10.0.0.4,22,Malicious File Upload,Critical,True
2025-04-07 22:23:43.193901,196.186.125.32,10.0.0.4,21,Malicious File Upload,Critical,True
2025-04-07 15:49:40.193901,177.205.123.169,10.0.0.4,53,Malicious File Upload,Low,True
2025-04-06 08:13:01.193901,41.154.187.163,10.0.0.4,21,Malicious File Upload,Medium,True
2025-04-06 23:54:46.193901,3.219.215.14,10.0.0.4,21,Malicious File Upload,High,True
2025-04-08 23:13:59.193901,225.27.1.81,10.0.0.4,3389,Malicious File Upload,Medium,True
2025-04-06 23:25:54.193901,202.161.43.81,10.0.0.4,3389,Malicious File Upload,Critical,True
2025-04-07 06:33:41.193901,66.91.10.84,10.0.0.4,8080,Malicious File Upload,Low,True
2025-04-06 14:49:43.193901,190.223.83.150,10.0.0.4,53,Malicious File Upload,Medium,True
2025-04-07 21:17:09.193901,250.222.203.50,10.0.0.4,8080,Malicious File Upload,Critical,True
2025-04-06 13:42:21.193901,88.125.3.3,10.0.0.4,53,Malicious File Upload,Low,True
2025-04-08 21:32:11.193901,212.202.29.215,10.0.0.4,8080,Malicious File Upload,Critical,True
2025-04-07 23:31:26.193901,133.147.158.126,10.0.0.4,8080,Malicious File Upload,Critical,True
2025-04-06 10:30:33.193901,102.128.193.240,10.0.0.4,3389,Malicious File Upload,Low,True
2025-04-06 08:14:15.193901,216.127.47.144,10.0.0.4,53,Malicious File Upload,Medium,True
2025-04-07 12:34:56.193901,177.61.57.247,10.0.0.4,443,Malicious File Upload,Medium,True
2025-04-06 06:03:10.193901,16.246.119.220,10.0.0.4,80,Malicious File Upload,Low,True
2025-04-09 03:53:34.193901,129.70.151.61,10.0.0.4,22,Malicious File Upload,Medium,True
2025-04-07 17:15:10.193901,122.18.50.117,10.0.0.4,3389,Malicious File Upload,High,True
2025-04-06 05:16:05.193901,238.140.187.167,10.0.0.4,80,Malicious File Upload,Low,True
2025-04-07 09:51:53.193901,215.125.212.222,10.0.0.4,8080,Malicious File Upload,High,True
2025-04-06 13:06:14.193901,130.177.206.76,10.0.0.4,80,Malicious File Upload,High,True
2025-04-07 14:38:52.193901,175.95.82.157,10.0.0.4,21,Malicious File Upload,Medium,True
2025-04-06 05:03:18.193901,192.141.125.151,10.0.0.4,53,Malicious File Upload,High,True
2025-04-07 02:45:14.193901,131.157.145.194,10.0.0.4,21,Malicious File Upload,Medium,True
2025-04-07 15:23:21.193901,79.187.242.4,10.0.0.4,80,Malicious File Upload,Critical,True
2025-04-07 15:11:16.193901,17.101.132.128,10.0.0.4,8080,Malicious File Upload,Low,True
2025-04-07 07:55:55.193901,254.186.188.133,10.0.0.4,22,Malicious File Upload,Critical,True
2025-04-08 01:43:59.193901,18.85.26.122,10.0.0.4,22,Malicious File Upload,Medium,True
2025-04-06 15:29:11.193901,135.87.32.125,10.0.0.4,22,Malicious File Upload,High,True
2025-04-09 03:48:21.193901,185.243.86.78,10.0.0.4,53,Malicious File Upload,High,True
2025-04-07 06:05:45.193901,84.243.196.91,10.0.0.4,22,Malicious File Upload,Medium,True
2025-04-07 16:42:36.193901,92.111.184.34,10.0.0.4,443,Malicious File Upload,High,True
2025-04-08 18:00:41.193901,174.28.144.58,10.0.0.4,80,Malicious File Upload,Low,True
2025-04-08 07:38:09.193901,92.8.116.106,10.0.0.4,3389,Malicious File Upload,Low,True
2025-04-08 04:56:42.193901,20.152.102.224,10.0.0.4,21,Malicious File Upload,Medium,True
2025-04-07 09:54:15.193901,161.55.147.73,10.0.0.4,53,Malicious File Upload,High,True
2025-04-07 19:46:40.193901,13.1.49.214,10.0.0.4,3389,Malicious File Upload,High,True
2025-04-08 00:39:27.193901,250.234.69.244,10.0.0.4,21,Malicious File Upload,Critical,True
2025-04-09 00:31:57.193901,139.253.138.143,10.0.0.4,8080,Malicious File Upload,Critical,True
2025-04-09 02:41:43.193901,98.240.249.176,10.0.0.4,8080,Malicious File Upload,Medium,True
2025-04-08 15:33:27.193901,126.85.155.74,10.0.0.4,21,Malicious File Upload,Low,True
2025-04-07 07:57:53.193901,253.19.95.212,10.0.0.4,22,Malicious File Upload,Low,True
2025-04-07 16:42:31.193901,184.8.237.21,10.0.0.4,80,Malicious File Upload,Low,True
2025-04-08 21:06:46.193901,219.102.226.224,10.0.0.4,3389,Malicious File Upload,High,True
2025-04-08 16:35:38.193901,187.130.196.203,10.0.0.4,53,Malicious File Upload,Low,True
2025-04-06 12:49:42.193901,84.60.242.101,10.0.0.4,22,Malicious File Upload,Low,True
2025-04-06 22:04:50.193901,242.159.27.149,10.0.0.4,22,Malicious File Upload,Low,True
2025-04-06 16:04:07.193901,39.98.137.58,10.0.0.4,8080,Malicious File Upload,Low,True
2025-04-07 00:48:04.193901,162.157.239.88,10.0.0.4,8080,Malicious File Upload,Medium,True
2025-04-06 19:04:09.193901,162.249.84.120,10.0.0.4,22,Malicious File Upload,High,True
2025-04-08 09:08:16.193901,219.226.130.235,10.0.0.4,80,Malicious File Upload,Low,True
2025-04-06 14:12:02.193901,38.48.153.208,10.0.0.4,3389,Malicious File Upload,Low,True
2025-04-07 13:20:59.193901,131.241.7.233,10.0.0.4,22,Malicious File Upload,High,True
2025-04-06 12:20:40.193901,179.115.192.218,10.0.0.4,53,Malicious File Upload,Critical,True
2025-04-06 08:47:11.193901,201.186.107.154,10.0.0.4,53,Malicious File Upload,Critical,True
2025-04-08 15:55:44.193901,15.117.219.218,10.0.0.4,3389,Malicious File Upload,Critical,True
2025-04-08 23:11:45.193901,176.133.229.143,10.0.0.4,3389,Malicious File Upload,Low,True
2025-04-08 22:00:48.193901,29.20.107.213,10.0.0.4,80,Malicious File Upload,High,True
2025-04-07 08:14:43.193901,67.175.228.79,10.0.0.4,22,Malicious File Upload,Critical,True
2025-04-08 15:30:00.193901,73.107.242.178,10.0.0.4,21,Malicious File Upload,Medium,True
2025-04-08 13:40:34.193901,107.188.197.207,10.0.0.4,53,Malicious File Upload,Low,True
2025-04-09 01:16:33.193901,104.1.119.255,10.0.0.4,8080,Malicious File Upload,Medium,True
2025-04-06 17:27:29.193901,47.106.202.187,10.0.0.4,21,Malicious File Upload,Medium,True
2025-04-07 00:04:53.193901,247.218.165.158,10.0.0.4,443,Malicious File Upload,High,True
2025-04-08 20:24:27.193901,143.48.165.84,10.0.0.4,53,Malicious File Upload,Low,True
2025-04-07 08:44:40.193901,8.6.197.193,10.0.0.4,443,Malicious File Upload,Critical,True
2025-04-08 19:01:44.193901,58.74.145.196,10.0.0.4,22,Malicious File Upload,Critical,True
2025-04-08 01:10:02.193901,228.94.62.155,10.0.0.4,443,Malicious File Upload,Medium,True
2025-04-08 21:08:19.193901,239.200.45.211,10.0.0.4,3389,Malicious File Upload,Low,True
2025-04-08 11:54:52.193901,225.171.72.63,10.0.0.4,22,Malicious File Upload,Critical,True
2025-04-06 09:47:27.193901,114.17.161.17,10.0.0.4,443,Malicious File Upload,Low,True
2025-04-07 04:43:42.193901,192.128.170.8,10.0.0.4,80,Malicious File Upload,Critical,True
2025-04-07 17:59:12.193901,14.33.127.155,10.0.0.4,80,Malicious File Upload,Low,True
2025-04-06 06:14:22.193901,81.101.206.56,10.0.0.4,8080,Malicious File Upload,Critical,True
2025-04-06 05:03:24.193901,236.239.98.209,10.0.0.4,53,Malicious File Upload,Low,True
2025-04-07 03:15:46.193901,138.98.77.249,10.0.0.4,53,Malicious File Upload,Medium,True
2025-04-08 18:31:26.193901,213.221.109.70,10.0.0.4,53,Malicious File Upload,Low,True
2025-04-08 07:08:07.193901,133.196.227.250,10.0.0.4,80,Malicious File Upload,Medium,True
2025-04-08 17:44:28.193901,27.200.213.156,10.0.0.4,8080,Malicious File Upload,Critical,True
2025-04-06 11:57:31.193901,199.55.193.170,10.0.0.4,53,Malicious File Upload,Low,True
2025-04-07 23:01:11.193901,172.166.252.233,10.0.0.4,8080,Malicious File Upload,Low,True
2025-04-08 04:42:04.193901,26.225.237.1,10.0.0.4,21,Malicious File Upload,High,True
2025-04-06 08:35:32.193901,143.243.236.76,10.0.0.4,80,Malicious File Upload,Low,True
2025-04-08 00:41:06.193901,201.27.180.161,10.0.0.4,53,Malicious File Upload,Low,True
2025-04-07 08:24:55.193901,179.89.245.56,10.0.0.4,80,Malicious File Upload,Critical,True
2025-04-07 06:43:12.193901,20.155.243.25,10.0.0.4,80,Malicious File Upload,High,True
2025-04-07 04:49:15.193901,128.172.41.32,10.0.0.4,80,Malicious File Upload,High,True
2025-04-07 10:30:22.193901,137.73.149.242,10.0.0.4,21,Malicious File Upload,High,True
2025-04-07 03:15:38.193901,17.54.139.72,10.0.0.4,3389,Malicious File Upload,Low,True
2025-04-09 01:08:13.193901,244.144.27.122,10.0.0.4,80,Malicious File Upload,Critical,True
2025-04-07 15:47:45.193901,32.84.112.46,10.0.0.4,22,Malicious File Upload,High,True
2025-04-07 09:03:48.193901,135.49.226.139,10.0.0.4,80,Malicious File Upload,Low,True
2025-04-07 00:17:53.193901,185.94.106.196,10.0.0.4,53,Malicious File Upload,Low,True
2025-04-07 21:51:53.193901,111.84.30.99,10.0.0.4,8080,Malicious File Upload,Medium,True
2025-04-08 16:16:38.193901,119.194.227.89,10.0.0.4,21,Malicious File Upload,Critical,True
2025-04-08 13:11:37.193901,232.113.91.102,10.0.0.4,80,Malicious File Upload,Low,True
2025-04-08 21:32:53.193901,255.111.186.33,10.0.0.4,8080,Malicious File Upload,Medium,True
2025-04-06 22:12:20.193901,143.88.159.14,10.0.0.4,3389,Malicious File Upload,High,True
2025-04-08 10:02:50.193901,83.165.85.227,10.0.0.4,22,Malicious File Upload,Medium,True
2025-04-08 09:33:55.193901,234.76.153.2,10.0.0.4,22,Malicious File Upload,High,True
2025-04-07 00:31:02.193901,123.254.31.139,10.0.0.4,443,Malicious File Upload,Low,True
2025-04-07 04:14:17.193901,194.113.245.252,10.0.0.4,21,Malicious File Upload,Low,True
2025-04-08 06:01:32.193901,108.145.122.3,10.0.0.4,22,Malicious File Upload,Low,True
2025-04-06 16:09:22.193901,16.85.68.223,10.0.0.4,21,Malicious File Upload,High,True
2025-04-08 23:34:39.193901,208.49.245.198,10.0.0.4,8080,Malicious File Upload,Critical,True
2025-04-06 10:56:56.193901,194.191.85.164,10.0.0.4,21,Malicious File Upload,Medium,True
2025-04-09 04:49:27.193901,193.25.81.169,10.0.0.4,3389,Malicious File Upload,Critical,True
2025-04-08 03:53:04.193901,75.73.231.237,10.0.0.4,80,Malicious File Upload,High,True
2025-04-06 11:42:40.193901,181.136.220.7,10.0.0.4,8080,Malicious File Upload,Medium,True
2025-04-07 01:24:10.193901,223.151.202.31,10.0.0.4,53,Malicious File Upload,Medium,True
2025-04-08 18:11:40.193901,174.49.69.240,10.0.0.4,22,Malicious File Upload,Medium,True
2025-04-08 16:39:45.193901,137.110.222.72,10.0.0.4,22,Malicious File Upload,Medium,True
2025-04-08 14:33:33.193901,62.214.251.195,10.0.0.4,21,Malicious File Upload,High,True
2025-04-07 02:02:11.193901,66.168.189.112,10.0.0.4,80,Malicious File Upload,Low,True
2025-04-07 20:08:08.193901,37.243.192.110,10.0.0.4,53,Malicious File Upload,Low,True
2025-04-06 10:01:46.193901,41.181.212.229,10.0.0.4,443,Malicious File Upload,High,True
2025-04-06 18:46:20.193901,231.106.11.152,10.0.0.4,21,Malicious File Upload,Critical,True
2025-04-06 19:43:56.193901,76.33.184.107,10.0.0.4,53,Malicious File Upload,Medium,True
2025-04-08 05:50:56.193901,154.138.49.171,10.0.0.4,80,Malicious File Upload,Low,True
2025-04-07 00:35:46.193901,81.143.71.177,10.0.0.4,53,Malicious File Upload,Low,True
